0.845431	0	-1	0	-0.555192	627.117	834.022	0	0	0	0	0	0	208.213	-169.591	-110.861	-4368.16	-238.857	-3608.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.555192	0	-1	0	-429.041	-599.427	0	0	0	0	0	0	17.144	-252.628	63.8677	-251.167	-4529.96	2384.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.332409	0	-1	0	-0.573133	112.552	73.3675	0	0	0	0	0	0	86.1709	-183.544	-76.5178	-4767.98	-46.0427	-1567.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.573133	0	-1	0	-196.549	-129.736	0	0	0	0	0	0	7.65061	-508.118	150.985	-40.6263	-4710.06	2759.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.195217	0	-1	0	-0.578298	-58.1066	-33.3302	0	0	0	0	0	0	-52.3875	-243.574	203.968	-4770.91	12.8384	926.804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.578298	0	-1	0	-172.396	-99.6455	0	0	0	0	0	0	8.8333	-758.373	229.453	20.3035	-4707.47	2791.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.709543	0	-1	0	-0.574067	-425.547	-465.579	0	0	0	0	0	0	-178.34	-316.809	664.665	-4510.08	149.583	3141.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.574067	0	-1	0	-355.319	-404.926	0	0	0	0	0	0	16.9652	-964.512	269.197	167.077	-4549.04	2569.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.53926	0	-1	0	0.185759	116.133	45.0955	0	0	0	0	0	0	0	0	0	0	0	0	207.652	-379.113	98.6923	-2803.73	1.30348	-1519.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.185759	0	-1	0	36.0535	11.9052	0	0	0	0	0	0	0	0	0	0	0	0	452.476	-124.679	-65.9052	4.20841	-2814.42	-508.403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
