139.746	82.2228	139.815	82.1994
178.25	81.4544	178.088	81.4572
48.9616	139.12	48.9264	139.222
101.2	134.4	101.337	134.392
147.95	129.224	147.734	129.186
186.284	124.432	186.381	124.221
31.79	42.3056	31.7896	42.3371
72.4611	41.8055	72.5835	41.8675
110.843	42.5347	110.979	42.4343
145.384	43.5841	145.377	43.6814
34.4248	79.749	34.2816	79.7195
78.9414	77.767	78.8243	77.7878
120.078	76.4448	120.053	76.4213
156.201	75.5372	156.237	75.5263
39.3595	124.236	39.348	124.2
86.9742	119.907	87.1547	120.033
130.661	115.684	130.706	115.767
168.33	111.954	168.17	111.778
35.2284	73.2099	35.1923	73.1426
72.1082	70.3856	72.1214	70.407
108.302	68.2118	108.221	68.2014
141.882	66.4605	141.957	66.5157
37.0819	103.239	37.0519	103.33
77.8686	99.8403	77.7284	99.7404
116.91	96.1982	117.145	96.2752
153.319	93.0575	153.407	93.1015
40.6166	139.91	40.6652	139.824
85.1946	135.027	85.2219	135.07
128.061	129.512	127.987	129.743
166.692	124.566	166.624	124.352
36.9751	67.3648	37.0152	67.3468
71.9261	61.9925	71.9789	62.0272
106.688	57.4787	106.77	57.362
139.959	53.3624	139.94	53.4397
39.0817	94.2433	38.957	94.2234
77.6187	87.9538	77.5211	88.1113
115.556	82.4263	115.682	82.3473
151.602	77.1768	151.596	77.1578
42.3323	127.006	42.3898	126.988
84.8986	119.908	84.8562	119.904
126.51	112.591	126.602	112.598
165.378	105.581	165.281	105.556
