0.0613468	0	-1	0	0.207127	0.933849	0.049263	27.0901	48.5941	12.9278	-1304.12	2.22153	-80.5404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.207127	0	-1	0	3.01436	0.165962	-12.7442	27.6853	7.17328	14.6217	-1208.6	-254.606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.0146843	0	-1	0	0.181265	-0.13895	-0.00563145	25.9454	46.3041	23.9898	-1385.94	-17.24	18.2406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.181265	0	-1	0	1.90241	0.077945	-24.8745	45.9497	12.6011	-3.26921	-1293.21	-237.699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.0995888	0	-1	0	0.151078	-1.0482	-0.0419159	23.5692	42.6391	32.7506	-1450.05	-34.6325	141.987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.151078	0	-1	0	1.59028	0.0656838	-38.7413	65.859	17.7525	-19.1706	-1377.74	-209.139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.192785	0	-1	0	0.116323	-3.19349	-0.194119	19.9105	37.1365	37.514	-1482.71	-47.461	287.523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.116323	0	-1	0	1.8875	0.116756	-54.2616	87.0491	21.9673	-30.726	-1457.96	-167.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0833726	0	-1	0	0.116106	0.554119	0.0137119	19.7161	30.0987	12.1144	-1278.21	-1.99412	-107.095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.116106	0	-1	0	0.766117	0.020174	-15.7868	23.6277	5.92021	10.6291	-1221.75	-142.217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.010004	0	-1	0	0.0853255	0.0324229	0.000398636	20.418	26.4987	22.863	-1359.29	-12.7856	-14.0064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.0853255	0	-1	0	0.25217	0.00318813	-27.6238	40.7728	9.3491	1.00418	-1298.71	-111.177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.0717573	0	-1	0	0.0504897	-0.21404	-0.00262451	20.7278	21.5374	31.4355	-1425.51	-19.0702	102.423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.0504897	0	-1	0	0.156532	0.00205135	-40.8125	59.3104	11.9148	-4.30574	-1373.81	-69.3651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.161428	0	-1	0	0.0116252	-1.41174	-0.0469656	20.6977	14.8241	36.3088	-1465.28	-17.7318	239.783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.0116252	0	-1	0	0.092477	0.0028348	-55.1885	78.8906	12.9765	-2.35031	-1442.63	-16.7609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.103858	0	-1	0	0.0279505	0.401857	0.00599337	11.4382	12.2697	11.4408	-1242.88	-9.53419	-129.384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.0279505	0	-1	0	0.115831	0.00196743	-14.0083	18.8194	3.69063	3.15621	-1205.47	-33.6045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0334851	0	-1	0	-0.00692111	0.0308552	0.000105858	13.6162	7.57244	21.8405	-1321.32	-13.6361	-43.4941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.00692111	0	-1	0	-0.00623675	-2.19345e-05	-24.6657	34.6996	5.15586	-0.143672	-1271.58	8.67135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.044664	0	-1	0	-0.0454978	-0.089029	-0.000728607	16.068	1.5693	30.2327	-1386.96	-11.5133	63.2913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.0454978	0	-1	0	-0.0962109	-0.000846386	-36.2445	51.7046	5.30736	2.49881	-1333.6	60.4547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.130127	0	-1	0	-0.0875039	-1.07763	-0.0339212	18.9178	-6.05234	35.2898	-1429.84	0.304696	188.742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.0875039	0	-1	0	-0.713698	-0.0233593	-48.534	69.4877	3.56484	14.3696	-1386.81	120.436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.235189	0	-1	0	0.211562	8.37552	1.04204	0	0	0	0	0	0	-7.13202	72.6046	-2.05488	-1760.29	75.2415	-418.354	0	0	0	0	0	0	0	0	0	0	0	0
0	0.211562	0	-1	0	7.21571	0.904033	0	0	0	0	0	0	7.18684	33.0987	5.13079	89.7279	-1712.95	-357.835	0	0	0	0	0	0	0	0	0	0	0	0
0.112699	0	-1	0	0.195074	1.95689	0.12371	0	0	0	0	0	0	-16.6082	67.2613	-19.2137	-1757.66	19.0164	-200.039	0	0	0	0	0	0	0	0	0	0	0	0
0	0.195074	0	-1	0	3.2584	0.211041	0	0	0	0	0	0	12.5616	56.8887	7.46892	34.9777	-1650.13	-325.281	0	0	0	0	0	0	0	0	0	0	0	0
0.00101746	0	-1	0	0.17758	0.0203717	0.000305176	0	0	0	0	0	0	-21.9685	59.771	-38.2617	-1677.53	-16.2471	-5.91301	0	0	0	0	0	0	0	0	0	0	0	0
0	0.17758	0	-1	0	1.86714	0.0786963	0	0	0	0	0	0	17.4099	76.8585	8.28103	0.177567	-1566.75	-282.177	0	0	0	0	0	0	0	0	0	0	0	0
-0.097599	0	-1	0	0.160394	-1.11433	-0.0485773	0	0	0	0	0	0	-23.8603	51.7449	-56.7514	-1558.09	-37.8999	147.113	0	0	0	0	0	0	0	0	0	0	0	0
0	0.160394	0	-1	0	1.84189	0.0833688	0	0	0	0	0	0	21.8443	93.3674	8.01834	-21.6157	-1475.18	-238.284	0	0	0	0	0	0	0	0	0	0	0	0
0.255643	0	-1	0	0.0771418	6.28118	0.558414	0	0	0	0	0	0	-2.92055	48.0168	-3.05465	-1731.04	16.1295	-456.695	0	0	0	0	0	0	0	0	0	0	0	0
0	0.0771418	0	-1	0	1.80475	0.158837	0	0	0	0	0	0	-0.857597	29.9344	-1.19729	33.5847	-1766.75	-132.475	0	0	0	0	0	0	0	0	0	0	0	0
0.133226	0	-1	0	0.0669164	1.06502	0.0332866	0	0	0	0	0	0	-8.2427	43.6156	-18.2202	-1733.66	-4.02549	-234.538	0	0	0	0	0	0	0	0	0	0	0	0
0	0.0669164	0	-1	0	0.513349	0.0160971	0	0	0	0	0	0	6.9788	52.5103	-0.694787	13.3401	-1687.51	-112.683	0	0	0	0	0	0	0	0	0	0	0	0
0.0214037	0	-1	0	0.056858	0.0420067	0.000333786	0	0	0	0	0	0	-10.7008	37.5831	-35.682	-1661.51	-15.3481	-37.6388	0	0	0	0	0	0	0	0	0	0	0	0
0	0.056858	0	-1	0	0.13073	0.00121117	0	0	0	0	0	0	14.092	71.9255	-0.750979	1.45412	-1593.73	-91.1185	0	0	0	0	0	0	0	0	0	0	0	0
-0.0776858	0	-1	0	0.0474335	-0.259597	-0.00359917	0	0	0	0	0	0	-10.8722	31.1185	-53.1248	-1550.44	-21.1141	118.784	0	0	0	0	0	0	0	0	0	0	0	0
0	0.0474335	0	-1	0	0.173044	0.00265217	0	0	0	0	0	0	20.4164	88.3004	-1.16258	-5.12907	-1495.42	-71.1089	0	0	0	0	0	0	0	0	0	0	0	0
0.270913	0	-1	0	-0.0538439	7.09096	0.670907	0	0	0	0	0	0	-0.252177	23.137	-4.681	-1671.07	-43.9778	-467.121	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.0538439	0	-1	0	-1.39153	-0.136148	0	0	0	0	0	0	0.503924	26.0134	-4.25226	-24.4895	-1725.38	88.3685	0	0	0	0	0	0	0	0	0	0	0	0
0.151081	0	-1	0	-0.0579371	1.38678	0.0498953	0	0	0	0	0	0	-1.29297	19.9668	-17.6248	-1684.07	-31.4117	-256.424	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.0579371	0	-1	0	-0.536505	-0.0202971	0	0	0	0	0	0	9.39092	47.4762	-5.78257	-13.2685	-1648.69	93.7787	0	0	0	0	0	0	0	0	0	0	0	0
0.0408722	0	-1	0	-0.0609127	0.115952	0.00135422	0	0	0	0	0	0	-0.739215	15.5464	-33.179	-1623.71	-20.51	-66.268	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.0609127	0	-1	0	-0.170638	-0.00200653	0	0	0	0	0	0	17.3522	66.3129	-7.05578	-3.75305	-1558.71	94.3658	0	0	0	0	0	0	0	0	0	0	0	0
-0.0574474	0	-1	0	-0.0630024	-0.162668	-0.00185585	0	0	0	0	0	0	0.950202	10.7349	-49.2184	-1523.99	-11.1537	87.5622	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.0630024	0	-1	0	-0.185069	-0.00230026	0	0	0	0	0	0	24.2854	82.4781	-8.02907	4.24513	-1464.54	91.8136	0	0	0	0	0	0	0	0	0	0	0	0
0.363356	0	-1	0	0.229857	26.8296	6.36462	0	0	0	0	0	0	0	0	0	0	0	0	2.31256	-41.7465	12.3829	-1126.47	117.651	-422.971	0	0	0	0	0	0
0	0.229857	0	-1	0	16.1832	3.82587	0	0	0	0	0	0	0	0	0	0	0	0	49.164	-20.6189	4.10404	125	-1204.43	-255.323	0	0	0	0	0	0
0.279887	0	-1	0	0.197541	11.5958	1.62591	0	0	0	0	0	0	0	0	0	0	0	0	-4.58637	-40.6611	17.8122	-1224.67	62.8451	-350.199	0	0	0	0	0	0
0	0.197541	0	-1	0	7.80887	1.09342	0	0	0	0	0	0	0	0	0	0	0	0	55.3381	-38.7082	0.789997	72.7628	-1230.98	-235.414	0	0	0	0	0	0
0.193873	0	-1	0	0.163049	4.11216	0.308448	0	0	0	0	0	0	0	0	0	0	0	0	-12.1038	-38.1969	25.7611	-1266.59	26.3916	-248.802	0	0	0	0	0	0
0	0.163049	0	-1	0	3.29973	0.247683	0	0	0	0	0	0	0	0	0	0	0	0	60.1534	-55.574	-1.39156	37.8097	-1232.07	-198.823	0	0	0	0	0	0
0.109187	0	-1	0	0.128254	1.02672	0.0358982	0	0	0	0	0	0	0	0	0	0	0	0	-19.2085	-35.0482	35.8899	-1268.39	3.49218	-140.189	0	0	0	0	0	0
0	0.128254	0	-1	0	1.14563	0.0400229	0	0	0	0	0	0	0	0	0	0	0	0	64.0659	-71.0455	-2.33944	15.6695	-1215.25	-155.667	0	0	0	0	0	0
0.397138	0	-1	0	0.147021	28.1062	6.44602	0	0	0	0	0	0	0	0	0	0	0	0	3.3093	-26.5794	8.93749	-1141.84	80.5721	-486.586	0	0	0	0	0	0
0	0.147021	0	-1	0	9.97235	2.28771	0	0	0	0	0	0	0	0	0	0	0	0	34.0977	-21.7466	2.39469	90.5318	-1311.41	-172.105	0	0	0	0	0	0
0.309377	0	-1	0	0.113138	11.6861	1.5122	0	0	0	0	0	0	0	0	0	0	0	0	-2.80255	-24.3754	14.0437	-1259.72	35.5667	-406.765	0	0	0	0	0	0
0	0.113138	0	-1	0	4.11337	0.535866	0	0	0	0	0	0	0	0	0	0	0	0	40.8173	-39.9643	0.308947	47.5534	-1325.18	-141.92	0	0	0	0	0	0
0.218683	0	-1	0	0.0782312	3.86375	0.245824	0	0	0	0	0	0	0	0	0	0	0	0	-9.28643	-21.217	22.2962	-1311.77	8.12788	-293.663	0	0	0	0	0	0
0	0.0782312	0	-1	0	1.34344	0.0872669	0	0	0	0	0	0	0	0	0	0	0	0	46.646	-57.0584	-0.492642	21.1198	-1313.36	-100.065	0	0	0	0	0	0
0.129478	0	-1	0	0.0439674	0.820622	0.0200596	0	0	0	0	0	0	0	0	0	0	0	0	-15.3085	-17.7233	33.1457	-1317.38	-6.67251	-172.716	0	0	0	0	0	0
0	0.0439674	0	-1	0	0.280429	0.00727129	0	0	0	0	0	0	0	0	0	0	0	0	51.7819	-72.7555	-0.102297	6.63279	-1284.09	-55.6728	0	0	0	0	0	0
0.429709	0	-1	0	0.0552385	32.4011	7.89161	0	0	0	0	0	0	0	0	0	0	0	0	1.72814	-10.7313	4.77853	-1136.07	25.9133	-539.386	0	0	0	0	0	0
0	0.0552385	0	-1	0	4.0217	0.986918	0	0	0	0	0	0	0	0	0	0	0	0	20.0897	-21.2388	1.10106	38.8688	-1392.58	-66.107	0	0	0	0	0	0
0.338609	0	-1	0	0.0201978	13.6883	1.89459	0	0	0	0	0	0	0	0	0	0	0	0	-2.9024	-7.12467	9.52451	-1280.37	-4.52621	-458.911	0	0	0	0	0	0
0	0.0201978	0	-1	0	0.810301	0.117539	0	0	0	0	0	0	0	0	0	0	0	0	27.749	-39.6213	0.75865	9.76013	-1395.15	-25.7965	0	0	0	0	0	0
0.243805	0	-1	0	-0.0145138	4.77447	0.336242	0	0	0	0	0	0	0	0	0	0	0	0	-7.67547	-3.11237	18.0876	-1346.76	-19.1569	-337.472	0	0	0	0	0	0
0	-0.0145138	0	-1	0	-0.255364	-0.0160508	0	0	0	0	0	0	0	0	0	0	0	0	34.8448	-57.0035	1.71344	-4.4866	-1371.68	19.7285	0	0	0	0	0	0
0.150441	0	-1	0	-0.0475186	1.23337	0.0384064	0	0	0	0	0	0	0	0	0	0	0	0	-12.0305	0.797268	29.6873	-1358.78	-22.8568	-206.049	0	0	0	0	0	0
0	-0.0475186	0	-1	0	-0.370123	-0.0112772	0	0	0	0	0	0	0	0	0	0	0	0	41.3284	-72.9838	3.6726	-8.41857	-1331.07	62.9539	0	0	0	0	0	0
0.319335	0	-1	0	0.278191	22.9579	5.35417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.99772	-58.6276	11.2695	-1414.62	151.311	-451.531
0	0.278191	0	-1	0	19.0187	4.41881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.7088	-18.2791	6.39191	159.177	-1407.74	-374.204
0.214233	0	-1	0	0.259729	8.69123	1.20274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13.6714	-59.3032	18.6341	-1493.58	74.9955	-318.151
0	0.259729	0	-1	0	9.98057	1.37478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.1943	-39.3518	2.75264	86.0435	-1404.93	-365.205
0.112296	0	-1	0	0.238446	2.68474	0.226024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-24.1538	-57.8921	28.8094	-1489.7	24.579	-167.386
0	0.238446	0	-1	0	5.3108	0.440218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.537	-57.9469	0.133571	37.3551	-1372.33	-332.812
0.0176901	0	-1	0	0.216447	0.343913	0.0224571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-33.2099	-55.4993	40.6827	-1437.08	-8.34014	-28.5399
0	0.216447	0	-1	0	3.20785	0.180705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66.4289	-74.1029	-1.36596	5.26703	-1322.91	-291.826
0.335805	0	-1	0	0.17014	17.7636	3.16346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.304329	-40.9943	9.9223	-1483.77	87.7495	-519.641
0	0.17014	0	-1	0	8.63652	1.54438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.1229	-21.6149	3.7	100.093	-1575.8	-250.882
0.223967	0	-1	0	0.152824	5.61071	0.501187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9.63218	-40.8045	17.963	-1561.31	38.0149	-356.43
0	0.152824	0	-1	0	3.68201	0.332169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.2286	-42.586	1.78069	52.0801	-1543.22	-231.094
0.116728	0	-1	0	0.134471	1.26755	0.0519238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-18.6411	-39.31	29.3112	-1551.15	6.95867	-183.48
0	0.134471	0	-1	0	1.40112	0.0580845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.8235	-61.1972	0.785212	21.7034	-1486.06	-199.448
0.0181243	0	-1	0	0.116422	0.1111	0.00255585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-26.4398	-37.2726	42.4264	-1490.35	-11.8315	-29.4056
0	0.116422	0	-1	0	0.576251	0.0119333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.1991	-77.3705	0.600849	2.96997	-1416.48	-165.385
0.348243	0	-1	0	0.0493759	15.6198	2.40718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0559261	-20.7508	7.69772	-1531.59	13.8333	-566.508
0	0.0493759	0	-1	0	2.16085	0.340666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.8858	-23.1651	2.3232	30.2965	-1683.18	-76.3759
0.2314	0	-1	0	0.0350252	4.26815	0.288858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.56342	-20.0762	16.7827	-1612.08	-4.20112	-383.262
0	0.0350252	0	-1	0	0.645811	0.0461407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.8919	-44.2982	2.73094	12.4994	-1630.58	-55.0133
0.12009	0	-1	0	0.0212593	0.662185	0.0145931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13.0946	-18.8399	29.4742	-1598.59	-12.6202	-194.397
0	0.0212593	0	-1	0	0.127031	0.00314808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.7015	-63.0984	3.60788	3.6949	-1556.62	-32.4436
0.0183856	0	-1	0	0.0086156	0.0197589	5.62668e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-18.9952	-17.4473	43.8701	-1531.71	-15.1965	-29.2417
0	0.00861559	0	-1	0	0.0121925	4.05312e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.357	-79.4	4.75608	0.400612	-1473.12	-12.3839
