70.1805	42.6922	70.3081	42.6803
106.863	40.7064	106.843	40.5966
144.385	39.0863	144.277	39.044
181.274	38.023	181.171	38.0844
67.367	75.2241	67.414	75.2636
106.785	73.7198	106.569	73.5379
146.706	71.8599	146.788	71.9327
186.262	70.4839	186.336	70.5178
64.892	112.424	64.8849	112.568
106.529	111.425	106.53	111.431
149.807	109.938	149.456	109.803
191.256	107.691	191.526	107.765
60.5451	58.4533	60.5546	58.4432
96.8612	57.9782	96.8501	57.9846
134.33	58.0041	134.297	57.8569
171.357	57.9913	171.464	58.0543
53.1647	83.5482	53.2045	83.5397
93.5401	83.5788	93.4396	83.4912
135.225	83.2668	135.271	83.4448
176.652	83.1929	176.715	83.4037
44.9201	114.581	44.8284	114.712
89.236	115.468	89.4715	115.506
136.705	116.114	136.447	115.633
182.883	115.163	182.86	115.121
101.629	50.3179	101.722	50.3233
130.879	50.3108	130.946	50.1481
162.009	50.305	161.996	50.2482
194.16	50.5963	194.14	50.6871
92.7077	71.401	92.8386	71.4489
124.32	72.0157	124.217	72.0323
157.822	72.8946	157.924	72.7764
193.24	73.6032	193.086	73.6891
82.8233	96.1182	82.6463	96.3006
116.298	98.1004	116.272	98.0546
152.995	99.8205	152.877	99.7968
191.226	101.538	191.389	101.433
117.983	62.5907	118.038	62.6915
146.805	62.9933	146.787	62.9164
178.615	63.4513	178.575	63.3559
212.852	64.0335	212.773	64.0896
107.936	89.6282	108.168	89.5303
138.007	91.4326	138.085	91.4109
171.643	93.4808	171.61	93.4589
208.123	95.5817	208.138	95.6074
97.5561	119.166	97.3787	119.319
128.286	123.533	128.223	123.369
163.246	127.537	163.251	127.554
201.732	131.524	201.839	131.588
112.206	78.2336	112.329	78.1334
137.616	79.9235	137.655	79.9371
166.242	82.0657	166.14	82.0028
197.729	84.2343	197.63	84.336
104.349	106.099	104.4	106
129.922	109.647	129.958	109.697
158.752	113.892	158.926	113.71
191.219	118.058	191.192	117.936
96.4252	134.865	96.2936	135.026
121.837	140.789	121.842	140.807
150.985	146.851	150.972	146.948
183.512	153.123	183.566	153.198
89.8254	75.5361	89.7785	75.7258
114.876	78.8488	114.863	78.8996
143.635	82.5646	143.632	82.5674
176.221	86.8206	176.162	86.751
83.1484	105.91	83.227	105.738
108.154	110.948	108.085	111.081
136.524	117.214	136.708	117.011
169.289	123.398	169.197	123.451
77.0213	136.027	77.0316	135.832
101.555	143.346	101.448	143.324
129.673	151.381	129.615	151.452
161.427	159.861	161.6	160.005
46.9873	73.4195	46.9488	73.3698
75.2314	74.6983	75.2711	74.7515
108.845	76.4699	108.791	76.4656
147.592	78.4444	147.59	78.5407
43.8536	108.883	43.9226	108.778
72.0191	113.106	72.0083	113.034
105.154	117.883	105.328	117.673
144.311	122.544	143.961	122.577
42.0699	143.386	42.0587	143.459
69.6485	150.339	69.6015	150.46
102.263	157.651	102.281	157.829
139.923	165.322	140.102	165.258
33.351	48.8029	33.3422	48.9441
68.3241	49.2893	68.2678	49.3289
108.01	50.332	107.983	50.3592
151.066	52.0631	151.098	52.0447
33.5252	87.6393	33.555	87.4737
67.9785	90.2274	68.0397	90.106
107.057	93.0186	107.05	92.9279
149.275	95.8124	149.294	95.8332
35.3184	124.396	35.1664	124.29
68.6163	128.695	68.7182	128.849
106.343	133.021	106.495	133.184
147.308	137.106	147.264	137.085
58.2866	59.5754	58.2887	59.6566
96.6313	61.9697	96.7023	62.0702
136.878	64.8415	136.78	64.9054
176.968	67.9474	176.786	68.035
58.3128	97.3783	58.2068	97.1677
95.3531	100.423	95.3347	100.307
133.858	103.416	133.989	103.323
172.42	106.104	172.615	106.097
59.221	131.762	58.9996	131.675
94.3042	135.251	94.4761	135.356
131.185	138.475	131.364	138.471
168.022	140.948	168.252	140.906
60.9915	54.7368	61.0219	54.9151
114.687	55.83	114.942	55.7538
165.992	57.3488	165.987	57.2817
211.159	59.0977	211.06	59.2572
61.4463	107.694	61.3881	107.643
113.275	107.415	113.327	107.516
162.873	107.021	162.677	106.879
206.426	106.036	206.642	105.869
63.7794	154.94	63.3761	154.857
112.238	154.306	112.214	154.104
158.875	151.491	158.984	151.825
200.861	148.761	201.05	148.464
36.5444	47.0906	36.6946	47.1643
87.47	48.3057	87.5626	48.1809
133.938	50.1874	134.078	49.9717
174.269	52.0955	174.198	52.0755
36.9938	100.685	36.8919	100.812
88.2819	99.2677	88.0228	99.4672
134.893	98.2346	134.651	97.9185
175.063	96.4388	174.821	96.3731
39.9879	152.842	39.94	152.816
89.5349	149.536	89.4944	149.494
135.211	144.742	135.125	144.874
174.342	139.643	174.636	139.874
82.12	29.5474	82.2649	29.5995
112.883	38.8955	112.79	38.7822
142.666	48.1667	142.469	48.0876
170.616	57.138	170.589	57.2297
73.9901	56.18	74.1196	56.2839
106.789	65.7237	106.743	65.7319
138.463	75.2704	138.41	75.0245
168.193	83.8825	168.288	83.8973
65.482	86.6726	65.4073	86.6995
100.141	96.4008	100.113	96.2754
133.703	105.331	133.783	105.336
165.367	113.362	165.424	113.655
76.2526	31.2292	76.3399	31.2877
107.136	39.1577	107.075	39.1074
138.377	47.4982	138.321	47.4505
169.244	56.0347	169.176	56.053
66.0234	58.675	66.0535	58.6808
98.2608	67.313	98.3641	67.2045
131.349	76.0308	131.341	76
163.981	84.7828	163.943	84.784
55.2636	89.1354	55.3	89.1822
89.1483	98.5809	89.0055	98.4636
123.592	107.435	123.597	107.68
157.675	116.454	157.85	116.527
